registry,file,publisher,rule_id,category,severity,detection,threat_actor_account
OpenClaw,kgeesawor/discord-soul/SKILL.md,kgeesawor,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,khaliqgant/agent-relay/SKILL.md,khaliqgant,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,kianzzz/openclaw-soul/SKILL.md,kianzzz,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,kimbo128/drain-mcp/SKILL.md,kimbo128,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,kimbo128/hs58/SKILL.md,kimbo128,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,kingmadellc/prediction-stack-setup/SKILL.md,kingmadellc,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,kisssam6886/zonefoundry-local-sonos/SKILL.md,kisssam6886,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,kjaylee/web-bundling/SKILL.md,kjaylee,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,kledx/shll-run/SKILL.md,kledx,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,kledx/shll-skills/SKILL.md,kledx,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,kledx/upload-clawhub/SKILL.md,kledx,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,koatora20/guard-scanner/test/fixtures/edge-cases/comments-only/SKILL.md,koatora20,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,koatora20/guard-scanner/test/fixtures/malicious/prompt-injection/SKILL.md,koatora20,ATR-2026-00128,skill-compromise,critical,Hidden Payload in HTML Comment,
OpenClaw,koatora20/guard-scanner/test/fixtures/malicious/prompt-injection/SKILL.md,koatora20,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,koatora20/guard-scanner/test/fixtures/malicious/reverse-shell/SKILL.md,koatora20,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,koba42corp/autoresponder/SKILL.md,koba42corp,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,koba42corp/i-responder/SKILL.md,koba42corp,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,korddie/sapi-tts/SKILL.md,korddie,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,krishnakumarmahadevan-cmd/cloud-risk-summary/SKILL.md,krishnakumarmahadevan-cmd,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,ksuriuri/noizai-daily-news-caster/SKILL.md,ksuriuri,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,kunalshah/audio-video/SKILL.md,kunalshah,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,kylehuan/securityreview/SKILL.md,kylehuan,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,kylehuan/skill-security-audit/SKILL.md,kylehuan,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,kylinr/pipixia-drama-producer/SKILL.md,kylinr,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,laigen/chanlun-technical-analysis/SKILL.md,laigen,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,lanyasheng/auto-improvement-orchestrator-skill/skills/improvement-learner/SKILL.md,lanyasheng,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lanyasheng/auto-improvement-orchestrator-skill/web-articles/用魔法打败魔法：写一个_测试_Skill_的_Skill/用魔法打败魔法：写一个_测试_Skill_的_Skill.md,lanyasheng,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lanyasheng/improvement-learner/SKILL.md,lanyasheng,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lanyasheng/self-improving-agent-hardened/SKILL.md,lanyasheng,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,lava-chen/bili-summary/SKILL.md,lava-chen,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,ldx-person/capforge/SKILL.md,ldx-person,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,leaofelipe/anthropic-usage/SKILL.md,leaofelipe,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,legogigabrain/arc402-agent/SKILL.md,legogigabrain,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,leizeling/take-off/SKILL.md,leizeling,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,leonfjr/opc-cashflow-manager/SKILL.md,leonfjr,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,leonting1010/tap/SKILL.md,leonting1010,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,leothebravest/ponyflash/SKILL.md,leothebravest,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,lephix/ynote-clip/SKILL.md,lephix,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lgx-00/search-console-report/SKILL.md,lgx-00,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,liancheng-zcy/feature-modification-workflow/SKILL.md,liancheng-zcy,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,libulibu161/proxy-universal/SKILL.md,libulibu161,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,licc921/safelink/SKILL.md,licc921,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,limoxt/rex-skill-creator/SKILL.md,limoxt,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,linhongbijkm-dot/edu-video-generator/SKILL.md,linhongbijkm-dot,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,linux2010/pr-advocacy/SKILL.md,linux2010,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,liseng1997/android-auto-controller/SKILL.md,liseng1997,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,liu99012101-bot/report-push-wechat-qqmail/skill.md,liu99012101-bot,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,liubo0520123/51mee-resume-profile/SKILL.md,liubo0520123,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,liudu2326526/ffmpeg-master/SKILL.md,liudu2326526,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,liudu2326526/insaiai-intelligent-editing/SKILL.md,liudu2326526,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,liuhao6741/mindkeeper/SKILL.md,liuhao6741,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,liuxudong0031-star/high-openness-genesis/skill.md,liuxudong0031-star,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,liuyu020923/pangolin-amazon-scraper/SKILL.md,liuyu020923,ATR-2026-00041,privilege-escalation,medium,Agent Scope Creep Detection,
OpenClaw,ljsd666/openclaw-tradingview-quant/SKILL.md,ljsd666,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,llcsamih/self-host-deployer/SKILL.md,llcsamih,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,lmanchu/pcclaw/skills/win-scheduler/SKILL.md,lmanchu,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,lmanchu/pcclaw/skills/win-screenshot/SKILL.md,lmanchu,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,lockdown56/openclaw-sec-plus/SKILL.md,lockdown56,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,lockdown56/openclaw-sec-plus/SKILL.md,lockdown56,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,lockdown56/openclaw-sec-plus/SKILL.md,lockdown56,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,logesh2496/spaces/SKILL.md,logesh2496,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,lonelybeanz/codex-hook/SKILL.md,lonelybeanz,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,longgggggg/bond-information/SKILL.md,longgggggg,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,longgggggg/company-information/SKILL.md,longgggggg,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,longgggggg/companyinformation/SKILL.md,longgggggg,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,longgggggg/industry-information/SKILL.md,longgggggg,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,longgggggg/macro-information/SKILL.md,longgggggg,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,longgggggg/web-insight/skill.md,longgggggg,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,lordmahakaal/excoder-autonomy/SKILL.md,lordmahakaal,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,lordmahakaal/excoder-autonomy/SKILL.md,lordmahakaal,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,lrshu/lrshuai-first-tail-frame-to-video/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lrshu/lrshuai-image-to-image/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lrshu/lrshuai-image-to-video/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lrshu/lrshuai-music-generation/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lrshu/lrshuai-sfx-generation/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lrshu/lrshuai-text-to-image/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lrshu/lrshuai-text-to-speech/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lrshu/lrshuai-text-to-video/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lrshu/lrshuai-voice-clone/SKILL.md,lrshu,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,lucasgeeksinthewood/buy-amazon/SKILL.md,lucasgeeksinthewood,ATR-2026-00041,privilege-escalation,medium,Agent Scope Creep Detection,
OpenClaw,lufeng321/lanreneditor-pro/SKILL.md,lufeng321,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,luongkim20222022-crypto/eu-compliance-advisor/SKILL.md,luongkim20222022-crypto,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,luowanqian/skill-creator-3/SKILL.md,luowanqian,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,lvcidpsyche/skill-bomb-dog-sniff/SKILL.md,lvcidpsyche,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,lvy19811120-gif/polymarketagent/SKILL.md,lvy19811120-gif,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,lxgicstudios/ai-api-docs/SKILL.md,lxgicstudios,ATR-2026-00127,skill-compromise,medium,Subcommand Overflow Bypass,
OpenClaw,lxgicstudios/api-docs-gen/SKILL.md,lxgicstudios,ATR-2026-00127,skill-compromise,medium,Subcommand Overflow Bypass,
OpenClaw,m-maciver/agent-marketplace/SKILL.md,m-maciver,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,m17y/privacy-scanner/SKILL.md,m17y,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,macterra/archon-keymaster/SKILL.md,macterra,ATR-2026-00136,context-exfiltration,critical,Tool Response Data Piggybacking,
OpenClaw,magician-zc/clawmarts/SKILL.md,magician-zc,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,magician-zc/clawmarts-connector/SKILL.md,magician-zc,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,mahingbun-dev/sdd-start-human-verify/SKILL.md,mahingbun-dev,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,mahmoudadelbghany/ffmpeg-video-editor/SKILL.md,mahmoudadelbghany,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,makani20/post-see-scheduler/SKILL.md,makani20,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,malvex007/shadow-strike-security/SKILL.md,malvex007,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,maorun/prompt-injection-guard/SKILL.md,maorun,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,mariozada/mobilerun-skill/SKILL.md,mariozada,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,marshong-86/openclaw-two-way-deployment/SKILL.md,marshong-86,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,mastersyondgy/seedstr/skill.md,mastersyondgy,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,mathematics-yang/memos-oneclick-install/SKILL.md,mathematics-yang,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,mattmartinez/resilient-claude-agent/SKILL.md,mattmartinez,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,mattvalenta/pls-seo-audit/SKILL.md,mattvalenta,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,maverick-software/api-key-ui-tab/SKILL.md,maverick-software,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,maverick-software/oauth-providers/SKILL.md,maverick-software,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,maxjia/hs-ti/SKILL.md,maxjia,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,mcxxtyhd/theo-confluence-reader/SKILL.md,mcxxtyhd,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,meganblattnernz/silivillecn/SKILL.md,meganblattnernz,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,meituskills/meitu-skills/skills/meitu-id-photo/SKILL.md,meituskills,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,meituskills/meitu-skills/skills/meitu-product-view/SKILL.md,meituskills,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,merjua14/prediction-market-trader/SKILL.md,merjua14,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,methodalgo/methodalgo-market-intel-explorer/SKILL.md,methodalgo,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,mikewang817/my-computer/SKILL.md,mikewang817,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,mikiane/qapten-essential-tools/SKILL.md,mikiane,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,mikonos/self-evolve-agent/SKILL.md,mikonos,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,millerallen98/flexible-web-tester/SKILL.md,millerallen98,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,miracle/clawtraces/SKILL.md,miracle,ATR-2026-00097,prompt-injection,critical,CJK Prompt Injection - Expanded Chinese/Japanese/Korean Patterns,
OpenClaw,misscrx/vivi-skill-vetter/SKILL.md,misscrx,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,mkgnbear/context-budgeting-v2/SKILL.md,mkgnbear,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,mmmoeny/repo2/SKILL.md,mmmoeny,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,mohibshaikh/clawvet/apps/api/test/fixtures/leaky-creds/SKILL.md,mohibshaikh,ATR-2026-00141,context-exfiltration,critical,API Key Leakage via Example Format,
OpenClaw,mohibshaikh/clawvet/apps/api/test/fixtures/leaky-creds/SKILL.md,mohibshaikh,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,mohibshaikh/clawvet/apps/api/test/fixtures/obfuscated-payload/SKILL.md,mohibshaikh,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,mohibshaikh/clawvet/apps/api/test/fixtures/sneaky-injection/SKILL.md,mohibshaikh,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,mohibshaikh/clawvet/benchmarks/malicious/obfuscated-shell/SKILL.md,mohibshaikh,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,mohibshaikh/clawvet/benchmarks/malicious/prompt-injection/SKILL.md,mohibshaikh,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,mohibshaikh/clawvet/benchmarks/malicious/rce-base64/SKILL.md,mohibshaikh,ATR-2026-00126,skill-compromise,high,Skill Rug Pull Setup Pattern,
OpenClaw,mohit21gojs/unipile-linkedin-sdk/SKILL.md,mohit21gojs,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,mondilo1/prose/SKILL.md,mondilo1,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,moonshine-100rze/excel-1kl/SKILL.md,moonshine-100rze,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,moonshine-100rze/moltbook-lm8/SKILL.md,moonshine-100rze,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,moonshine-100rze/twitter-6ql/SKILL.md,moonshine-100rze,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,mscandlen3/use-user-controlled-wallets/SKILL.md,mscandlen3,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,muguozi1/evolver-1-17-1/SKILL.md,muguozi1,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,muguozi1/muguozi1-openclaw-context-budgeting/SKILL.md,muguozi1,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,muhammedilyasy/reddit-marketing-geo/SKILL.md,muhammedilyasy,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,muninjun/mij-kakao-local/SKILL.md,muninjun,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,musharsec/raigo-af/SKILL.md,musharsec,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,myclaw-ai/openclaw-memory-transfer/SKILL.md,myclaw-ai,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,nadjihamid/android-sms-gateway/SKILL.md,nadjihamid,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nakedoshadow/shadows-security-scanner/SKILL.md,nakedoshadow,ATR-2026-00162,context-exfiltration,critical,Credential Access with Exfiltration in Skill Instructions,
OpenClaw,nanophotohq/nanophoto-nano-banana-2/SKILL.md,nanophotohq,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nanophotohq/nanophoto-nano-banana-pro/SKILL.md,nanophotohq,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nanophotohq/nanophoto-veo-3-1/SKILL.md,nanophotohq,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nanophotohq/sora-watermark-remover/SKILL.md,nanophotohq,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nanophotohq/video-prompt-generator/SKILL.md,nanophotohq,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nanophotohq/video-reverse-prompt/SKILL.md,nanophotohq,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nantes/agent-watcher/SKILL.md,nantes,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,nashbuaa-ops/auto-security-audit/SKILL.md,nashbuaa-ops,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,nattsukun/openclaw-skill-creator-th/SKILL.md,nattsukun,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,ncreighton/healthcare-chatbot-pro/SKILL.md,ncreighton,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,neckr0ik/audio-handler/SKILL.md,neckr0ik,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,nek-11/moltgram/skill.md,nek-11,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,nelmaz/zai-coding/SKILL.md,nelmaz,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nemovideonemo/football-coaching-video/SKILL.md,nemovideonemo,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,nemovideonemo/sports-highlight-editor/SKILL.md,nemovideonemo,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,netanel-abergel/billing-monitor/SKILL.md,netanel-abergel,ATR-2026-00163,prompt-injection,high,Hidden Override Instructions in Skill Content,
OpenClaw,newolf20000/auto-updater-pro/SKILL.md,newolf20000,ATR-2026-00151,skill-compromise,high,Malicious Fork Impersonation via Install Instruction,
OpenClaw,newolf20000/auto-updater-pro/SKILL.md,newolf20000,ATR-2026-00134,skill-compromise,medium,Fork Claim and Community Package Impersonation,
OpenClaw,nhannah/venice-ai-media/SKILL.md,nhannah,ATR-2026-00135,skill-compromise,critical,Data Exfiltration URL in Skill Instructions,
OpenClaw,nicemaths123/automation-content-creator/SKILL.md,nicemaths123,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,nicemaths123/social-monitor/SKILL.md,nicemaths123,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,nickconstantinou/clawsync/SKILL.md,nickconstantinou,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,nickconstantinou/publish/SKILL.md,nickconstantinou,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,nicope/clawtrix-security-audit/SKILL.md,nicope,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,nightfullstar/openclaw-defender/SKILL.md,nightfullstar,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,ninjagpt/skill-security-reviewer/SKILL.md,ninjagpt,ATR-2026-00126,skill-compromise,high,Skill Rug Pull Setup Pattern,
OpenClaw,nissan/showcase-video-builder/SKILL.md,nissan,ATR-2026-00121,skill-compromise,critical,Malicious Code in Skill Package,
OpenClaw,nitevity/tender-deadline-tracker/SKILL.md,nitevity,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,nitishgargiitd/cowork-cog/SKILL.md,nitishgargiitd,ATR-2026-00052,excessive-autonomy,high,Cascading Failure Detection in Agent Pipelines,
OpenClaw,nobloodontheleaves/pi-speaker/SKILL.md,nobloodontheleaves,ATR-2026-00105,tool-poisoning,high,Silent Action Concealment Instructions in Tool Descriptions,
OpenClaw,noi1r/beamer-slide/SKILL.md,noi1r,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,nollio/normieclaw-email-assistant/SKILL.md,nollio,ATR-2026-00119,agent-manipulation,high,Social Engineering Attack via Agent Output,
OpenClaw,np793/teneoprotocolcli/skill.md,np793,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
OpenClaw,npmrunspirit/devtopia-identity/SKILL.md,npmrunspirit,ATR-2026-00150,context-exfiltration,critical,Credential Data Leaked in Tool Response,
OpenClaw,nsahal/nmap-recon/SKILL.md,nsahal,ATR-2026-00122,skill-compromise,high,Weaponized Skill — Agent as Attack Tool,
OpenClaw,nukewire/clawdefender/SKILL.md,nukewire,ATR-2026-00120,skill-compromise,critical,SKILL.md Prompt Injection,
OpenClaw,nukewire/clawdefender/SKILL.md,nukewire,ATR-2026-00149,skill-compromise,critical,Skill Data Exfiltration via Compound Patterns,
